행정동,행정동_코드,연도,트렌드_대표_매출,총_매출,트렌드매출_비중,업종점수,2030비중,금요효과,주말비중,야간비중,복합점수,복합점수_분위,상권유형,상권티어
성수2가1동,11200670,2020,53474488540.599495,215956570856,0.2476168626341836,0.3366087062822999,0.3176081416236951,1.0814582614996873,0.1944268034613193,0.3256128062659795,-0.9192678785815354,0.2440758293838862,신흥 성장,② 라이징스타
성수2가3동,11200690,2020,81399222312.22762,358221712167,0.2272314031994799,0.3882956699122543,0.3715505922961784,1.0171558501580171,0.1742661549724757,0.3123614829405863,-1.1426664141098344,0.1943127962085308,일반,③ 급성장 신흥
성현동,11620565,2020,8613073922.312012,30852032714,0.2791736285954209,0.3224974422993217,0.251295015238392,1.2065740058497674,0.2073930142404036,0.3972306134123464,0.1261489550246329,0.556872037914692,일반,⑦ 일반
세곡동,11680700,2020,23636200206.36092,98747028511,0.239361128762755,0.2613964987829951,0.2616173629581391,1.008658331546939,0.1862027256440609,0.3372918469976014,-1.691104485157738,0.1066350710900474,일반,⑦ 일반
소공동,11140520,2020,57383825170.43961,293660269159,0.195408882974801,0.6559443105178959,0.3061070206311395,0.9404743104620256,0.1377973364421668,0.3517416224224499,0.1473935330448963,0.566350710900474,일반,⑦ 일반
송정동,11200720,2020,5127435178.17067,19096349202,0.2685034256513105,0.4048764513685289,0.2770259998411606,1.0263340478644718,0.2095404569047637,0.3641184562791595,-0.3119155734669407,0.4312796208530806,일반,⑦ 일반
송중동,11305545,2020,100736947268.50575,292475789791,0.3444283280352581,0.4676712130523462,0.3528525103590494,1.1300332180392474,0.2828467364020624,0.4027480380382059,1.469722904213825,0.8530805687203792,기존 강세,⑤ 성숙·정체
송천동,11305555,2020,42453208694.3636,137939229857,0.3077674765791744,0.2921453098786819,0.2364990201034133,1.0193313002869937,0.2456782935944473,0.4080602749149217,-0.4062403948407815,0.3838862559241706,일반,⑦ 일반
송파1동,11710580,2020,62037869265.63751,231375311066,0.2681265731413372,0.3041802207795805,0.3282210733164067,1.077105899956918,0.2045292792302332,0.3832131824890682,-0.6496681199096686,0.3127962085308057,일반,③ 급성장 신흥
송파2동,11710590,2020,24105266849.482887,84174049132,0.2863740915169889,0.2327745776405951,0.2314845654442028,1.0865681301273564,0.2218968201316966,0.3965360748614723,-0.8035909874094758,0.2677725118483412,일반,⑦ 일반
수궁동,11530790,2020,11055791843.219486,37665245609,0.2935276715832098,0.4091025541412659,0.2596020043119958,1.0467724521832924,0.2213985776852975,0.4399651448453667,0.4328697316964794,0.6516587677725119,일반,⑦ 일반
수색동,11380650,2020,3209928515.658237,12929291076,0.248267944219824,0.3448625861070374,0.1978438045028046,0.9109694296943728,0.1933603726843654,0.3475205851263179,-1.4344157059036613,0.1516587677725118,일반,④ 잠재 후보
수서동,11680750,2020,41334715963.788246,212461212227,0.1945518220974141,0.279188235434825,0.2691711818950658,1.772000387199837,0.1123997330086079,0.3395451439198382,0.9085852780312884,0.7535545023696683,쇠퇴,⑥ 쇠퇴 주의
수유1동,11305615,2020,45611643260.61537,145241892866,0.3140391684560089,0.2639809167481275,0.1914884057911545,1.11087542418432,0.2665109920848558,0.3029177842827412,-0.729895755956168,0.2843601895734597,일반,⑦ 일반
수유2동,11305625,2020,24811721552.785625,79228940143,0.3131648802571768,0.4002423251499433,0.2414944012941016,1.1673433791525798,0.2483290551342596,0.3981520876975541,0.8439721931377523,0.7345971563981043,쇠퇴,⑦ 일반
수유3동,11305635,2020,79001056501.8733,233183919989,0.3387929000661796,0.5642829439148597,0.385272484891917,1.1465940955734302,0.2662953406132346,0.4592956429287759,2.37820214155207,0.9289099526066352,기존 강세,⑤ 성숙·정체
숭인1동,11110700,2020,4768719640.9368725,15581003898,0.306059845190655,0.491712589968829,0.3647785341180459,1.0919857586131052,0.2415245696384845,0.3994088340995035,1.0502934606190464,0.7890995260663507,쇠퇴,⑦ 일반
숭인2동,11110710,2020,25457918001.36379,85313415210,0.2984046288464577,0.5791903495994156,0.3350521960659884,0.9961725890404926,0.2466261780894423,0.344445247827279,0.8722425901882542,0.7369668246445498,기존 강세,② 라이징스타
시흥1동,11545670,2020,85812890367.92368,276651378333,0.3101842141000734,0.3571303438766012,0.2556217871174961,1.1042020098576182,0.2501429911175153,0.3724988812416393,0.1517640237977088,0.5710900473933649,일반,⑦ 일반
시흥2동,11545680,2020,3914661659.81408,21875406694,0.1789526345532033,0.038909117435218,0.1402153895882215,1.5673066032307823,0.1363413780927807,0.2262575596072253,-2.0037625257990794,0.0876777251184834,일반,⑦ 일반
시흥3동,11545690,2020,13586540988.253586,47439933154,0.2863946065047945,0.2953620752270927,0.1970751488340092,0.9893860382390114,0.2217707945929708,0.4384884168043151,-0.5264522501422213,0.3436018957345971,일반,④ 잠재 후보
시흥4동,11545700,2020,11730164198.67517,39176819104,0.2994159420532818,0.3685599690896232,0.2388215120569784,1.0007845659131964,0.2382724816483865,0.3917975993470284,-0.1848579492644169,0.471563981042654,일반,⑦ 일반
시흥5동,11545710,2020,28585006392.17461,92248612832,0.3098692274563808,0.27964623922292,0.2208373971335556,1.053089845536907,0.2523569261946081,0.3742583602625592,-0.5141422637985271,0.3483412322274881,일반,⑦ 일반
신길1동,11560630,2020,28256347428.102955,111758837512,0.2528332260530981,0.27543969290746,0.298116196828037,0.9870309728807208,0.1999258750217484,0.3394143042417297,-1.5486769244287977,0.1327014218009478,일반,⑦ 일반
신길3동,11560650,2020,18425695210.462112,56309713444,0.3272205465720663,0.2977987098740385,0.2648706475630134,1.1007837243094598,0.2664611205653145,0.396026707491195,0.0805155571672249,0.5521327014218009,일반,⑦ 일반
신길4동,11560660,2020,3178586132.130565,11831972972,0.2686437958954598,0.450042814719168,0.2216869549319657,0.7137460265171364,0.2189772808078047,0.3836880512441387,-1.1020223771284536,0.1990521327014218,일반,⑦ 일반
신길5동,11560670,2020,6882958139.060136,26016809713,0.2645581151181991,0.2227299095055652,0.2054890375866739,1.1964874803285994,0.2117300175450608,0.2937739482016866,-1.2130403302378352,0.1729857819905213,일반,⑦ 일반
신길6동,11560680,2020,35919276942.67111,111238553798,0.3229031277042449,0.3238143519504083,0.2611062796604086,1.1058357189331838,0.2502848561709777,0.4419251894380872,0.4280572719813208,0.6469194312796208,일반,⑦ 일반
신길7동,11560690,2020,8976509229.516735,29211435840,0.3072943513863485,0.6041939022672841,0.3400579184265117,1.0619457449258654,0.2353342138556103,0.4571216970346638,1.970741670044093,0.90521327014218,쇠퇴,⑦ 일반
신내1동,11260680,2020,47301631096.70428,211588636835,0.2235546851865717,0.2105339115339076,0.2471444567166375,1.2194099934864928,0.1659148993165259,0.3182399747464208,-1.4581879273442886,0.1492890995260663,일반,④ 잠재 후보
신내2동,11260690,2020,28631862292.1016,91432749758,0.313146682866731,0.2816124706426332,0.2521728975780105,1.060046753812837,0.248385615177377,0.4234522304915409,-0.17203999598441,0.476303317535545,일반,⑦ 일반
신당5동,11140650,2020,21753733498.374947,72449042651,0.3002625390533671,0.5767776631127537,0.2902422670413265,1.0223126390108397,0.2340656228639059,0.4116835327373138,1.3095746358627574,0.8199052132701422,기존 강세,⑤ 성숙·정체
신당동,11140615,2020,49670110181.63635,207455574745,0.2394252853541766,0.7633200999377656,0.3330044449223219,0.9145018964918374,0.1880765074930356,0.306887071679111,0.879652817076432,0.7417061611374408,기존 강세,⑤ 성숙·정체
신대방1동,11590670,2020,18228686499.234657,61889778131,0.2945346881136108,0.2884082098051559,0.3148771005407565,1.056656996969827,0.2379361882317684,0.3638773944435874,-0.6516427106704482,0.3104265402843602,신흥 성장,② 라이징스타
신대방2동,11590680,2020,29731354040.93381,111262992720,0.2672169183490736,0.5451985281723959,0.3647290749416038,0.9790162927162176,0.2109132324802345,0.3555839475535545,0.327417859903727,0.6137440758293838,일반,⑦ 일반
신도림동,11530510,2020,38782892454.37079,120989080847,0.3205486989641217,0.3660260178023997,0.3242551368880224,1.0468680011295308,0.258654920848388,0.3971835970038411,0.2196923513469499,0.5876777251184834,신흥 성장,② 라이징스타
신림동,11620695,2020,70916749353.58234,198926350379,0.3564975138711879,0.5542727555496324,0.5598336981190427,1.130826282540354,0.2790800725254782,0.4956901225912677,2.6206998514684257,0.9407582938388626,기존 강세,⑤ 성숙·정체
신사1동,11380631,2020,22929357583.174843,76163041766,0.3010562216464778,0.3454437018919731,0.2935521504602088,1.2320817525501264,0.2331200269751579,0.3890649801781972,0.5625519171222073,0.6800947867298578,일반,⑦ 일반
신사2동,11380632,2020,11381434271.68972,36516219848,0.3116816121456526,0.1638926854672167,0.2137048009482671,0.9933689552847672,0.2455718839279346,0.4219978692247904,-1.2248051301211935,0.1682464454976303,일반,⑦ 일반
신사동,11680510,2020,342165809820.4409,1117031290225,0.3063171218341785,0.3666254265424465,0.4885086497371846,1.1158713631340222,0.2451167684719456,0.3691776544781794,0.1896168857042059,0.5781990521327014,일반,⑦ 일반
신수동,11440630,2020,15508404042.332493,71269262777,0.2176029811176517,0.3640835883372421,0.256308497509744,0.8832842601605154,0.1714631178553968,0.3017054760097676,-1.9501008546643848,0.0947867298578199,일반,⑦ 일반
신원동,11620655,2020,17281777148.53105,56479548740,0.3059829183141425,0.3237058085425489,0.2932368255497503,1.09864411407272,0.2445124613083089,0.3812965969883561,-0.0738493895735225,0.518957345971564,일반,④ 잠재 후보
신월1동,11470560,2020,31367721910.2333,95012130443,0.3301443906581121,0.2899240247804533,0.2555017494693859,1.1302803523515834,0.2659145178641913,0.4003825062824142,0.1782755480753771,0.5758293838862559,일반,⑦ 일반
신월2동,11470570,2020,20250164488.272614,64781296771,0.3125927620723054,0.1666169177217195,0.1945159309104933,1.0806160372156182,0.2511395860368613,0.3916989780352664,-1.0014575337434115,0.2156398104265403,일반,⑦ 일반
신월3동,11470580,2020,7698367518.93006,25557161308,0.3012215412405871,0.4218186237540181,0.2964049378452982,1.0240045628836745,0.2458156909246988,0.3759980814063264,0.2085346744951653,0.5853080568720379,일반,⑦ 일반
신월4동,11470590,2020,16107208625.096548,49276159260,0.3268763001618837,0.5202530386090809,0.2556906060295901,1.1173818309339838,0.2577025079409568,0.4332753004013243,1.720412314341433,0.8767772511848341,기존 강세,⑤ 성숙·정체
신월5동,11470600,2020,9916886816.546623,33198149615,0.2987180590350087,0.53389880946833,0.272621212988048,1.3672498244531754,0.2269418279142845,0.3924051103774146,2.2721241602535223,0.9218009478672986,쇠퇴,⑥ 쇠퇴 주의
신월6동,11470610,2020,12085193176.885578,40171259985,0.3008417754732663,0.2511428493347518,0.1941870491966845,0.9765294020169492,0.2511484042015915,0.3324940517421512,-1.309571897433703,0.1611374407582938,일반,⑦ 일반
신월7동,11470611,2020,16456493069.182856,56507635364,0.2912260080107155,0.3224748462684583,0.2723169649530833,1.0147747189503225,0.2324529799448714,0.3841188425454497,-0.5239630264209519,0.3459715639810427,일반,⑦ 일반
신정1동,11470620,2020,33388012734.676945,108074973142,0.3089338055241369,0.3503559392723555,0.2113081349924949,1.0423525482904932,0.2392898307735024,0.4408679591471816,0.2203729641192656,0.590047393364929,신흥 성장,② 라이징스타
신정2동,11470630,2020,26628533632.893387,87953474292,0.3027570411202669,0.2714339893241883,0.1595701896823939,1.0549918963820253,0.2381451244945893,0.4155236858144692,-0.4080299335254186,0.3815165876777251,일반,⑦ 일반
신정3동,11470640,2020,28971386356.08761,101471161906,0.2855134977455553,0.1705326308378144,0.2465982208440683,1.023533370631676,0.2289358182920972,0.3672617319738844,-1.5911702675132666,0.1255924170616113,일반,⑦ 일반
신정4동,11470650,2020,78074950540.71518,265125410005,0.2944830921307873,0.3654987631331621,0.2597058690025278,1.0483046078775362,0.2367898107835686,0.3741443673057564,-0.1422409337124433,0.490521327014218,신흥 성장,② 라이징스타
신정6동,11470670,2020,7804729198.705936,31620161964,0.2468276161137862,0.0870120152493979,0.2007349402645836,0.9624233492089392,0.1775503311270768,0.4573148248722866,-2.234598446361169,0.0710900473933649,일반,⑦ 일반
신정7동,11470680,2020,21266244759.888927,82088071017,0.259066201659006,0.1785751299840414,0.1585532165362321,1.036911868184903,0.1970467883530873,0.3912116563117849,-1.621053859082794,0.1137440758293838,일반,⑦ 일반
신촌동,11410585,2020,122247446801.33734,392770646451,0.3112438465194427,0.4727261473959551,0.5707952567987256,1.0051348798110178,0.2404610890054957,0.455366252320775,0.945358012636498,0.7725118483412322,기존 강세,⑤ 성숙·정체
쌍문1동,11320660,2020,13208930936.912971,42598820698,0.3100773852533698,0.319623808896645,0.2688483119331445,1.07300049757243,0.2513945500022443,0.3779199995495612,-0.1642637904703388,0.4834123222748815,일반,⑦ 일반
쌍문2동,11320670,2020,28303859345.51047,92003684688,0.3076383238507634,0.2839871267178481,0.2484708900575332,1.1550962555820967,0.2441993784726145,0.3971741531213487,0.0171899241142327,0.5379146919431279,일반,⑦ 일반
쌍문3동,11320680,2020,24833911876.44816,81411063758,0.3050434514683247,0.3226264646298641,0.2592721593067972,1.0286323397011832,0.2399539102580559,0.4126529605344798,-0.198543166863826,0.466824644549763,일반,④ 잠재 후보
쌍문4동,11320681,2020,11207629491.542671,38486202199,0.2912116252362745,0.2450539459891174,0.1856386966959717,0.9675032289274976,0.2325363750292965,0.387866269574083,-1.1799462810468215,0.1824644549763033,일반,⑦ 일반
아현동,11440555,2020,23599748510.70464,98830425548,0.2387903156325346,0.2557161136043639,0.2875687524910706,1.1644291975749637,0.182350771901181,0.3301202492662973,-1.1659020958676631,0.1872037914691943,일반,⑦ 일반
안암동,11290600,2020,31821833671.293053,114447075673,0.2780484646214544,0.6693996818485227,0.5221193689538476,0.9714260327765376,0.2171815226893027,0.3989190998243288,1.4332426326491412,0.8412322274881516,기존 강세,⑤ 성숙·정체
암사1동,11740570,2020,41823701654.64133,122199336521,0.3422580092933148,0.353623774426745,0.2395715581972001,1.0758298875548271,0.2755573574837969,0.4349044613991583,0.6807549791033549,0.7061611374407583,기존 강세,⑤ 성숙·정체
암사2동,11740580,2020,23371721686.831085,74575810427,0.3133954770724075,0.4458484178398159,0.3049475842070958,1.061652452943288,0.2447533247374762,0.4367848003728406,0.9237688662270954,0.7606635071090048,기존 강세,⑤ 성숙·정체
암사3동,11740590,2020,15844849475.821466,51928397000,0.3051288002558882,0.3214014940033677,0.2572000794478597,1.0703807456382055,0.2441492221298493,0.3943427868763212,-0.119333767543462,0.504739336492891,일반,⑦ 일반
압구정동,11680545,2020,316919065983.313,1026854524379,0.3086309291717566,0.5754952990448015,0.4549610217742681,1.095269976093712,0.2495905945674201,0.3556721885146023,1.365488784960112,0.8317535545023697,기존 강세,⑤ 성숙·정체
약수동,11140635,2020,30587281317.54844,135010851809,0.2265542429198232,0.2137526699396487,0.2299888803377663,0.98268855140192,0.1653090163713212,0.3653623494264313,-2.102113280902941,0.0805687203791469,일반,③ 급성장 신흥
양재1동,11650651,2020,87924462389.28214,349497180524,0.2515741679445232,0.3840906145157924,0.3066265803155484,1.1892635102013551,0.1913343616298729,0.3303213021287086,-0.1703275773421277,0.4786729857819905,일반,⑦ 일반
양재2동,11650652,2020,84404358389.86884,452057218886,0.1867116702568441,0.4334386512350154,0.2545197472712304,0.9790139821208949,0.1417562132641447,0.2705502640647859,-1.6114327374990214,0.1184834123222748,일반,⑦ 일반
양평1동,11560610,2020,21869774929.18017,107625709705,0.2032021436989805,0.3189345773243744,0.2396733739336413,1.4540989231534711,0.1454950358415385,0.2611705883477593,-0.3881597883996787,0.3933649289099526,일반,⑦ 일반
양평2동,11560620,2020,32639433725.72749,277947739806,0.1174301102376616,0.2128961275105235,0.1285235811880808,1.3287312424027458,0.0823424212730581,0.1613243330429559,-2.856655230836401,0.0426540284360189,일반,⑦ 일반
여의동,11560540,2020,171730272474.66843,950281655948,0.1807151294563825,0.5322841134709632,0.3031862314300695,0.9391658984981828,0.1230269839602137,0.3422527929685692,-0.8393532694214886,0.2630331753554502,일반,③ 급성장 신흥
역삼1동,11680640,2020,392295386043.0589,1699678788347,0.2308056020541272,0.4579294347545264,0.451152310151352,1.025159149208746,0.1705924508518396,0.3494690484704303,-0.4514614385442167,0.3744075829383886,일반,④ 잠재 후보
역삼2동,11680650,2020,76773147971.09195,351262501795,0.2185634605993254,0.3900986323241819,0.33791231119874,1.0272645603077364,0.1664564613820452,0.3163531474528198,-1.1355607719675471,0.1966824644549763,일반,⑦ 일반
역촌동,11380625,2020,41028318690.17366,138371565441,0.2965083076093957,0.394506440590035,0.277483461169423,0.988276896110552,0.2347321865694234,0.4087177728658013,0.0092067993120657,0.5355450236966824,신흥 성장,② 라이징스타
연남동,11440710,2020,50832037644.41895,118992259061,0.4271877687300692,0.7181241268996702,0.5958268796683199,1.2244784579370431,0.3421305728478525,0.5269521177663827,4.848099239023211,0.9976303317535544,기존 강세,⑤ 성숙·정체
연희동,11410615,2020,57279244886.53019,212273295297,0.2698372624139486,0.3826258209322097,0.3302130044333967,1.0268628289713178,0.2116159608449572,0.370127639621706,-0.3886012426064148,0.3909952606635071,일반,③ 급성장 신흥
염리동,11440610,2020,17162924618.921495,51454030167,0.3335584124939726,0.6561560129580122,0.341275779467749,1.1070815544245245,0.248216585941817,0.5120400582517892,2.9836285497798074,0.9597156398104264,기존 강세,⑤ 성숙·정체
염창동,11500510,2020,38862877423.76261,198133186918,0.1961452194268016,0.2544920381958442,0.255610811080125,0.991586204190622,0.1390274133298034,0.333969258473521,-2.2729397451375712,0.0639810426540284,일반,⑦ 일반
영등포동,11560535,2020,298002858939.9755,938815148762,0.3174244251735253,0.3037571226444858,0.3574189469859797,1.0070564263937802,0.2672516370148666,0.3288046563810353,-0.725914228865514,0.2867298578199052,일반,③ 급성장 신흥
영등포본동,11560515,2020,39441441634.30827,107410296455,0.3672035450608074,0.6094997154898226,0.3984628173420118,1.1422564020776649,0.2910975384850501,0.4729025559787055,2.971647241924082,0.957345971563981,기존 강세,⑤ 성숙·정체
오금동,11710570,2020,70683632113.16522,267513461892,0.2642245800015159,0.2481680606219441,0.1892116287644427,1.210134931389426,0.2111849403407144,0.3049202725129825,-0.9250828306646468,0.2393364928909952,일반,⑦ 일반
오류1동,11530770,2020,39080117360.15424,126484392627,0.3089718545386128,0.4071308289304894,0.364168668357644,1.1100516668516909,0.2460255863880972,0.3887066269827264,0.5627823843054394,0.6824644549763034,신흥 성장,⑤ 성숙·정체
오류2동,11530780,2020,23326039325.46572,76142977149,0.3063452494091514,0.2715220672753997,0.2585852003064026,1.048702649149439,0.2393513847027105,0.4286891471176037,-0.3316659539357595,0.4194312796208531,일반,⑦ 일반
오륜동,11710566,2020,5221314995.693824,12804463961,0.4077730244387404,0.9908562313614528,0.2712086109638901,0.9579764068293004,0.3654234870160528,0.308312732264638,4.171210550688524,0.9928909952606636,기존 강세,⑤ 성숙·정체
옥수동,11200645,2020,20825858773.07171,62754682168,0.3318614333400492,0.4740098511114493,0.3831855889354171,1.0519631621949783,0.2577565169670831,0.4678016727486456,1.396358455272272,0.8341232227488151,쇠퇴,⑥ 쇠퇴 주의
왕십리2동,11200520,2020,10326936614.341072,34716005366,0.2974690349729874,0.3163156642081503,0.3443447661667814,0.9938216007476356,0.2304137677900599,0.4355537483816852,-0.3151151643899707,0.4265402843601896,신흥 성장,② 라이징스타
왕십리도선동,11200535,2020,33822652115.758926,110097573990,0.3072061525972496,0.6314057442565815,0.3434069710058649,1.0601067304282692,0.230911250036346,0.4641770749339288,2.140871218462314,0.9123222748815166,기존 강세,⑤ 성숙·정체
용강동,11440590,2020,52949101039.8693,211087983701,0.2508390108783746,0.5069373898306513,0.2254881600007178,0.920989940490162,0.1886167624463001,0.3775524779605086,-0.2128897393584305,0.462085308056872,일반,④ 잠재 후보
용답동,11200790,2020,32748275088.82584,118652217937,0.2760022160412878,0.3213405945032098,0.3122818939943774,0.9989437631589912,0.2185660955935072,0.3668113547031132,-0.8467428635074878,0.2606635071090047,일반,⑦ 일반
용문동,11170590,2020,18284401448.816227,65097642866,0.2808765516510895,0.2928122879999948,0.1658737677526525,1.0670795554013468,0.2264684817904509,0.3514552456237932,-0.7742627757959364,0.2748815165876777,일반,⑦ 일반
용산2가동,11170520,2020,15643013835.388826,39822582151,0.3928176675252589,0.5542282614751483,0.4568418015440809,1.1750447731907605,0.3090459168201114,0.5200671851832676,3.2541032882582046,0.9691943127962084,기존 강세,① 레전드
용신동,11230536,2020,70244796656.2334,322894035961,0.2175475197216642,0.3916651639929173,0.2421798889293979,0.911756287725467,0.1764275289521936,0.254703874372376,-1.935103798123302,0.0995260663507109,일반,⑦ 일반
우이동,11305645,2020,29403004924.297035,73329009898,0.4009737069298543,0.6533785453212121,0.2174999909338064,1.0075735259864569,0.3448876271639087,0.4146325397859935,2.7946713601685014,0.95260663507109,기존 강세,⑤ 성숙·정체
우장산동,11500615,2020,28714203404.243786,97078066286,0.2957846659167001,0.3952723508104509,0.2705932459924606,0.96441366383903,0.2335586574232146,0.4223175767965667,-0.0025602935033736,0.533175355450237,일반,⑦ 일반
원효로1동,11170560,2020,46657946837.30876,737788821707,0.0632402463476712,0.066844145183573,0.1877603760144983,0.7306234471893053,0.0296418276850568,0.2216133817380235,-6.338774528021846,0.0023696682464454,일반,⑦ 일반
원효로2동,11170570,2020,64353259265.36514,442124153330,0.1455547243476021,0.0220705824246537,0.1683957769989313,1.204081154266468,0.1208337766317979,0.128744243304243,-4.433913820304754,0.0094786729857819,일반,⑦ 일반
월계1동,11350560,2020,25957064990.24432,75656985000,0.3430888105076394,0.5107586996230421,0.3877130202849083,1.036551093590149,0.2675680892782074,0.4854295900371922,1.7769719121958476,0.8791469194312796,기존 강세,⑤ 성숙·정체
월계2동,11350570,2020,5545284267.57348,19123346631,0.2899745726819733,0.3298583586710911,0.2244650525782753,0.9365488128546452,0.2404033238903643,0.3311888722831151,-1.0913121479517371,0.2037914691943128,일반,⑦ 일반
월계3동,11350580,2020,6484689707.126369,20461808468,0.3169167435648567,0.4839902702875793,0.2201870966120119,1.1666845248758644,0.2500760186472487,0.4264539877130864,1.5784337742505077,0.8672985781990521,쇠퇴,⑦ 일반
월곡1동,11290715,2020,13899031486.733604,50239634945,0.2766547070246353,0.3474791034232504,0.2419332139516206,1.0774613276262308,0.2302715499160162,0.298017420397082,-0.7194166340754127,0.2914691943127962,일반,⑦ 일반
월곡2동,11290725,2020,27227370505.57692,88764209648,0.3067381618509165,0.4448077407276234,0.3090728146715171,1.0404283693815464,0.2407256361177035,0.4178460237305306,0.6609238397011701,0.7014218009478673,기존 강세,⑤ 성숙·정체
위례동,11710647,2020,4403339928.783052,11482006112,0.3834991800066246,0.7274253317345735,0.4417436500664353,1.0628631865355394,0.3284662299611916,0.3719722520036227,3.0410960962113207,0.962085308056872,기존 강세,⑤ 성숙·정체
은천동,11620605,2020,47413279155.14631,141611257342,0.3348129240928938,0.2949694625415298,0.334390846016135,1.0364615246239488,0.2752980267370133,0.4026993193646804,-0.0750232921764014,0.5165876777251185,일반,④ 잠재 후보
을지로동,11140605,2020,153051085024.23236,920902281104,0.1661968790442684,0.1246317518438618,0.2080882490227633,1.07934107481147,0.1363131218064856,0.1683011494500757,-3.8893977180253856,0.0189573459715639,일반,⑦ 일반
응봉동,11200580,2020,1304987678.7371936,5610119952,0.232613150859986,0.3277158577232503,0.2025409388251882,1.377619359430428,0.165420441976318,0.3761776593114813,0.3283562371139948,0.6161137440758294,일반,⑦ 일반
응암1동,11380580,2020,45080506864.57552,145388353066,0.3100695888900462,0.3261293074932588,0.2948645313805772,1.0466035934061115,0.2468000625931239,0.3986645662647278,-0.1336075912650802,0.4928909952606635,신흥 성장,② 라이징스타
응암2동,11380590,2020,10112347815.358671,35077068145,0.2882894252608771,0.3721997038928978,0.2646261623300216,1.0333344734897167,0.2345252896277942,0.3511715649688885,-0.3416180834317454,0.4146919431279621,일반,⑦ 일반
응암3동,11380600,2020,54384012842.53856,162392314874,0.334892774234637,0.4331334881553651,0.2771482095992084,1.0485966764333472,0.2731131953529467,0.410415207054055,0.8757281229796006,0.7393364928909952,기존 강세,② 라이징스타
이문1동,11230740,2020,27056186905.75204,85626311210,0.3159798258667977,0.5331448434119693,0.475829833298269,1.0963343981259024,0.245644832409218,0.4426361133676121,1.664739478270486,0.8744075829383886,기존 강세,⑤ 성숙·정체
이문2동,11230750,2020,9185248056.748674,26477058031,0.3469134692379477,0.3258773289652424,0.2634571478006668,1.0536748384845476,0.2798948160827861,0.450910078227792,0.5654699752406643,0.6848341232227488,일반,⑦ 일반
이촌1동,11170630,2020,36458882055.81193,126138689087,0.289038060564159,0.4035025149016356,0.1912220801293065,1.0934738736650491,0.2295356027287583,0.3590748681933779,0.1119376875521157,0.5545023696682464,일반,⑦ 일반
이촌2동,11170640,2020,6665969741.002189,21045258052,0.31674450009268,0.2661941351423634,0.3174021911964721,0.927944907959142,0.2696005002638016,0.3390936283778099,-1.1973230180149383,0.1777251184834123,일반,⑦ 일반
이태원1동,11170650,2020,97894789713.05328,217954841735,0.4491517092888374,0.6524982945821045,0.598054606318333,1.177069618181724,0.3821671550030271,0.4454996286985788,4.056369393219141,0.9834123222748816,기존 강세,① 레전드
이태원2동,11170660,2020,17031881922.413,45406513001,0.3750977733533051,0.7072775091822779,0.483351439924855,1.1760408584937598,0.2877092413309141,0.4952886348155541,3.8480990885538384,0.981042654028436,기존 강세,⑤ 성숙·정체
이화동,11110640,2020,31020321801.055054,107220277033,0.289313949370861,0.7363724188727819,0.5025616522462021,1.026129816039575,0.2238841953990831,0.3965455026003523,2.1278652878124613,0.909952606635071,기존 강세,① 레전드
인수동,11305660,2020,19097543497.444805,63472600979,0.3008785397617982,0.3614006406888763,0.2496636195079344,1.1003293358151496,0.2391167108154501,0.3941400973039838,0.2073944432201548,0.5829383886255924,일반,⑦ 일반
인헌동,11620625,2020,38160907449.10253,116048302294,0.3288364128966284,0.3708200757903282,0.4110346721588034,1.098151640563117,0.2577066470324938,0.440158866293393,0.7492685974258626,0.7203791469194313,쇠퇴,⑥ 쇠퇴 주의
일원1동,11680730,2020,25707805085.80613,94494931060,0.2720548583657131,0.4471423614158886,0.2914002270398608,1.2771363096644843,0.2027555816071728,0.3758698134976976,1.0113866973234324,0.7819905213270142,기존 강세,⑤ 성숙·정체
일원2동,11680740,2020,2581160235.944593,9812670208,0.2630436141469672,0.7132548749364838,0.3818989446873297,0.9792215634880614,0.2062228566848417,0.3710565999692466,1.446155769282111,0.8507109004739336,쇠퇴,⑥ 쇠퇴 주의
일원본동,11680720,2020,8521882795.052978,36999911764,0.2303217058842978,0.8230047778824211,0.3500013990195525,0.9235641416199823,0.190582306465416,0.259598412025013,0.9906023757921034,0.7772511848341233,쇠퇴,⑦ 일반
자양1동,11215820,2020,36063726216.42455,124321866436,0.2900835327708814,0.350000216007053,0.2797806296361064,1.091266341959115,0.2310599454665349,0.3615270385691783,-0.2020802761374126,0.4644549763033175,일반,⑦ 일반
자양2동,11215830,2020,17980688784.8146,59356382958,0.3029276362331168,0.4124222984631954,0.2768288433550072,1.062078124126042,0.2386788925805083,0.405046236072234,0.4400184007058171,0.6540284360189573,일반,⑦ 일반
자양3동,11215840,2020,59870573069.19618,163422279158,0.3663550244046718,0.3161647169542041,0.4761581365645195,1.0762851612987154,0.2932779744533001,0.4781073200702276,0.9115144440230152,0.7582938388625592,기존 강세,② 라이징스타
자양4동,11215847,2020,49101958339.69974,134909973014,0.3639609232936714,0.5336822438881405,0.4858621519122084,1.083543003398882,0.2922084325145412,0.4728369019418622,2.2617107845402216,0.919431279620853,기존 강세,⑤ 성숙·정체
잠실2동,11710670,2020,37403280342.015045,135781232646,0.2754672322023357,0.1658423762561369,0.2409831294602253,1.1787084691481329,0.2180094225773847,0.3478851100148084,-1.212853178871626,0.1753554502369668,일반,⑦ 일반
